unified_id,original_id,product_name,sentiment,opinion,score,date,source_file
1782,206091730,,negative,play poker hands like in poker but it's not poker it's solitaire,,2025-10-07,opinions_MJ.csv
1783,206034024,,negative,"I understand the appeal. I like deck builders. I like number go up.  I don't like poker in particular and I don't really like the lack of any reason or story.  It's just play poker and break the rules.  And for some?  That's enough.  That'll get the good brain chemicals for a lot of people.  But after a bit over a day's worth of hours plugged into it I kinda just... felt a bit empty.  Doing it purely for the sake of doing it.  I wouldn't have honestly picked up this game at all but it was gifted to me so I felt compelled to give it a fair shake.  It ain't for me, but I've never had much of a poker face anyway.",,2025-10-06,opinions_MJ.csv
1784,206029077,,negative,too hard,,2025-10-06,opinions_MJ.csv
1785,205850743,,negative,Fun at the very beginning or at low stakes Turns into extreme grind and constant restarts at 2-3 ante on orange/gold stakes,,2025-10-04,opinions_MJ.csv
1786,205819755,,negative,white people the moment balatro stops being unfunny,,2025-10-04,opinions_MJ.csv
1787,205796051,,negative,this game is so white and unfunny,,2025-10-03,opinions_MJ.csv
1788,205792301,,negative,fucking game,,2025-10-03,opinions_MJ.csv
1789,205733927,,negative,game wont even launch without breaking,,2025-10-03,opinions_MJ.csv
1790,205724863,,negative,BALALA,,2025-10-02,opinions_MJ.csv
1791,205717821,,negative,Wlle the the ing is that the game it actually is bad because tjat photochad isnt good enough.,,2025-10-02,opinions_MJ.csv
1792,205597422,,negative,No,,2025-10-01,opinions_MJ.csv
1793,205588393,,negative,i never knew how much time could spent making poker hands instead of talking to my wife,,2025-10-01,opinions_MJ.csv
1794,205510527,,negative,Its TO addicting,,2025-09-30,opinions_MJ.csv
1795,205496606,,negative,great game but it went on sale the day after i bought it,,2025-09-29,opinions_MJ.csv
1796,205432233,,negative,"Love the game, but the experience is ruined when I try to mute or adjust the audio with my keyboard which causes not just the game but my entire desktop computer to crash.  Stick with the console versions.",,2025-09-28,opinions_MJ.csv
1797,205429931,,negative,"I got brain cancer ",,2025-09-28,opinions_MJ.csv
1798,205351807,,negative,"Too lucked based, might as well play coin-flip simulator.",,2025-09-27,opinions_MJ.csv
1799,205297459,,negative,trash,,2025-09-27,opinions_MJ.csv
1800,205286470,,negative,"When I first wrote my review for this game, I complained that you should only buy it if you enjoy gambling already. I want to take that back, but what I won't take back is that I still don't find this game fun. For the majority of my playtime, I was unable to win a single game, but that was because I was using my brain too much. Now that I know how to win, I'm going to explain why I still don't enjoy this game.  The way to win in this game is to spam the same hand over and over and over again. The part where you actually play the game is the part you shouldn't be thinking about at all because you just need to play the same hand you did before. The only part you need to actually think about what hand to play is the very beginning of the game, which is as close to true Poker as Balatro gets. The part of the game where your sense of strategy even matters is in the shop, which I frankly don't find very fun. The shop isn't just where you ""improve your run,"" the shop is so crucial and integral to the flow of this game that you will spend more time there than actually playing with the cards that you'll be buying. It doesn't feel rewarding, it only feels stressful. The game constantly makes you worry about what you should and shouldn't buy, because if you buy what the game deems as ""the wrong thing,"" it can kill your run rounds before you even realize it.  Losing to what feels like one mistake is soul-crushing, and it doesn't give me this yearning to play the game ""one more time."" I just end up feeling defeated, and want to play something else.",,2025-09-27,opinions_MJ.csv
1801,,EcoHeat Portable Heater,positive,Absolutely love this product!,5.0,,opinions-DS.csv
1802,,ThunderGaming Mouse GX,positive,Super convenient and reliable.,5.0,,opinions-DS.csv
1803,,AquaPure Water Filter,positive,Absolutely love this product!,5.0,,opinions-DS.csv
1804,,AeroCoffee Maker 3,positive,I would definitely buy it again.,5.0,,opinions-DS.csv
1805,,AeroCoffee Maker 3,positive,Great quality and easy to use.,4.0,,opinions-DS.csv
1806,,ThunderGaming Mouse GX,positive,Absolutely love this product!,4.0,,opinions-DS.csv
1807,,PureSound BT Speaker,positive,Exceeded my expectations.,5.0,,opinions-DS.csv
1808,,PureSound BT Speaker,positive,Great quality and easy to use.,4.0,,opinions-DS.csv
1809,,FreshBlend Mini Blender,positive,Great quality and easy to use.,4.0,,opinions-DS.csv
1810,,EcoHeat Portable Heater,positive,Works perfectly and looks great.,5.0,,opinions-DS.csv
1811,,SmartWatch X10,positive,Great quality and easy to use.,4.0,,opinions-DS.csv
1812,,AquaPure Water Filter,positive,Exceeded my expectations.,5.0,,opinions-DS.csv
1813,,AquaPure Water Filter,positive,Absolutely love this product!,5.0,,opinions-DS.csv
1814,,AeroCoffee Maker 3,positive,Works perfectly and looks great.,5.0,,opinions-DS.csv
1815,,PureSound BT Speaker,positive,Great quality and easy to use.,4.0,,opinions-DS.csv
1816,,ThunderGaming Mouse GX,positive,I would definitely buy it again.,4.0,,opinions-DS.csv
1817,,ThunderGaming Mouse GX,positive,Super convenient and reliable.,5.0,,opinions-DS.csv
1818,,SmartWatch X10,positive,Absolutely love this product!,4.0,,opinions-DS.csv
1819,,AquaPure Water Filter,positive,Amazing performance!,4.0,,opinions-DS.csv
1820,,SkyView 4K Drone,positive,Fantastic value for the price.,5.0,,opinions-DS.csv
1821,,PureSound BT Speaker,positive,Absolutely love this product!,4.0,,opinions-DS.csv
1822,,SmartWatch X10,positive,Fantastic value for the price.,4.0,,opinions-DS.csv
1823,,EcoHeat Portable Heater,positive,Exceeded my expectations.,4.0,,opinions-DS.csv
1824,,AquaPure Water Filter,positive,Exceeded my expectations.,4.0,,opinions-DS.csv
1825,,ThunderGaming Mouse GX,positive,Highly recommended!,5.0,,opinions-DS.csv
1826,,LuminaDesk LED Lamp,positive,Super convenient and reliable.,4.0,,opinions-DS.csv
1827,,LuminaDesk LED Lamp,positive,Exceeded my expectations.,4.0,,opinions-DS.csv
1828,,UltraSound Earbuds Pro,positive,Great quality and easy to use.,5.0,,opinions-DS.csv
1829,,LuminaDesk LED Lamp,positive,One of the best purchases I've made.,5.0,,opinions-DS.csv
1830,,ThunderGaming Mouse GX,positive,Super convenient and reliable.,5.0,,opinions-DS.csv
1831,,AeroCoffee Maker 3,positive,Exceeded my expectations.,4.0,,opinions-DS.csv
1832,,AeroCoffee Maker 3,positive,Exceeded my expectations.,5.0,,opinions-DS.csv
1833,,EcoHeat Portable Heater,positive,Fantastic value for the price.,4.0,,opinions-DS.csv
1834,,SkyView 4K Drone,positive,Works perfectly and looks great.,5.0,,opinions-DS.csv
1835,,AquaPure Water Filter,positive,One of the best purchases I've made.,4.0,,opinions-DS.csv
1836,,UltraSound Earbuds Pro,positive,Works perfectly and looks great.,5.0,,opinions-DS.csv
1837,,SmartWatch X10,positive,Fantastic value for the price.,5.0,,opinions-DS.csv
1838,,EcoHeat Portable Heater,positive,Super convenient and reliable.,5.0,,opinions-DS.csv
1839,,SmartWatch X10,positive,Highly recommended!,5.0,,opinions-DS.csv
1840,,LuminaDesk LED Lamp,positive,Amazing performance!,5.0,,opinions-DS.csv
1841,,EcoHeat Portable Heater,positive,Fantastic value for the price.,5.0,,opinions-DS.csv
1842,,SmartWatch X10,positive,Absolutely love this product!,4.0,,opinions-DS.csv
1843,,UltraSound Earbuds Pro,positive,Works perfectly and looks great.,4.0,,opinions-DS.csv
1844,,LuminaDesk LED Lamp,positive,Highly recommended!,4.0,,opinions-DS.csv
1845,,SmartWatch X10,positive,Fantastic value for the price.,5.0,,opinions-DS.csv
1846,,LuminaDesk LED Lamp,positive,Works perfectly and looks great.,5.0,,opinions-DS.csv
1847,,LuminaDesk LED Lamp,positive,Highly recommended!,4.0,,opinions-DS.csv
1848,,SkyView 4K Drone,positive,Highly recommended!,5.0,,opinions-DS.csv
1849,,AquaPure Water Filter,positive,Exceeded my expectations.,5.0,,opinions-DS.csv
1850,,AeroCoffee Maker 3,positive,Highly recommended!,5.0,,opinions-DS.csv
1851,,ThunderGaming Mouse GX,positive,I would definitely buy it again.,4.0,,opinions-DS.csv
1852,,PureSound BT Speaker,positive,Fantastic value for the price.,4.0,,opinions-DS.csv
1853,,SmartWatch X10,positive,Highly recommended!,4.0,,opinions-DS.csv
1854,,PureSound BT Speaker,positive,I would definitely buy it again.,5.0,,opinions-DS.csv
1855,,FreshBlend Mini Blender,positive,Exceeded my expectations.,5.0,,opinions-DS.csv
1856,,AeroCoffee Maker 3,positive,I would definitely buy it again.,5.0,,opinions-DS.csv
1857,,SkyView 4K Drone,positive,Absolutely love this product!,5.0,,opinions-DS.csv
1858,,EcoHeat Portable Heater,positive,Absolutely love this product!,4.0,,opinions-DS.csv
1859,,PureSound BT Speaker,positive,Amazing performance!,4.0,,opinions-DS.csv
1860,,SmartWatch X10,positive,Fantastic value for the price.,4.0,,opinions-DS.csv
1861,,SmartWatch X10,positive,One of the best purchases I've made.,4.0,,opinions-DS.csv
1862,,FreshBlend Mini Blender,positive,One of the best purchases I've made.,4.0,,opinions-DS.csv
1863,,SmartWatch X10,positive,Highly recommended!,4.0,,opinions-DS.csv
